Timestamp,AccX,AccY,AccZ,MagX,MagY,MagZ,GyrX,GyrY,GyrZ,LinAccX,LinAccY,LinAccZ
1698280204528,NaN,NaN,NaN,-0.5259972,-0.34642044,9.786405,NaN,NaN,NaN,NaN,NaN,NaN
1698280204539,-0.7422025,-1.2066777,13.335704,-0.5203186,-0.34391236,9.786797,NaN,NaN,NaN,-0.2825158,0.10295067,-2.755726
1698280204538,NaN,NaN,NaN,NaN,NaN,NaN,0.29443705,0.6059783,0.05497787,NaN,NaN,NaN
1698280204548,-0.32800564,-0.557849,9.066842,-0.5780571,-0.31530565,9.784519,NaN,NaN,NaN,NaN,NaN,NaN
1698280204549,NaN,NaN,NaN,NaN,NaN,NaN,0.064751714,0.057421334,0.07086037,-0.22026655,-0.6703765,3.560178
1698280204558,-0.7589619,-0.34237084,9.938332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280204559,NaN,NaN,NaN,-0.5858115,-0.3080042,9.784291,-0.21135938,-0.17837265,0.05497787,0.2633622,-0.05746084,-0.7038953
1698280204569,-0.46926352,-0.46926352,9.825804,-0.5829516,-0.31184423,9.78434,-0.21135938,-0.17837265,0.05497787,-0.1604115,0.15083471,0.16519992
1698280204578,-0.1340753,-0.7517793,10.163386,NaN,NaN,NaN,NaN,NaN,NaN,0.107739076,0.047884032,0.05267244
1698280204579,NaN,NaN,NaN,-0.54177415,-0.35519576,9.785229,-0.3359759,-0.28099802,-0.02076942,NaN,NaN,NaN
1698280204589,-0.39025488,-0.33039984,9.607931,-0.5112575,-0.38702708,9.785664,NaN,NaN,NaN,0.4285621,-0.21547815,0.39025488
1698280204588,NaN,NaN,NaN,NaN,NaN,NaN,-0.45081854,-0.68539083,-0.08674286,NaN,NaN,NaN
1698280204599,-0.22744916,-0.4357447,9.320627,NaN,NaN,NaN,-0.37384954,-0.7867944,-0.118507855,0.1412579,0.23942018,-0.16280572
1698280204598,NaN,NaN,NaN,-0.4406986,-0.43124625,9.787247,NaN,NaN,NaN,NaN,NaN,NaN
1698280204609,0.02633622,-0.47884035,9.56723,-0.43465385,-0.43201423,9.787483,-0.21135938,-0.51923543,-0.1282817,0.24420857,0.17477672,-0.45010993
1698280204618,-0.021547815,0.24899697,9.598354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280204619,NaN,NaN,NaN,-0.29928154,-0.47857702,9.790392,-0.21013765,-0.30298916,-0.17104226,0.40462008,0.17717093,-0.20590134
1698280204629,0.18674773,0.59376204,9.55047,-0.26191399,-0.48489237,9.791153,-0.31887165,-0.20769419,-0.2687807,0.31124622,0.92416185,-0.17477672
1698280204638,0.49320555,3.8115692,10.25676,-0.23583037,-0.4957211,9.791273,NaN,NaN,NaN,NaN,NaN,NaN
1698280204639,NaN,NaN,NaN,NaN,NaN,NaN,-0.4288274,-0.09040806,-0.4569272,0.48841715,1.2904748,-0.22266077
1698280204649,0.44771573,4.414908,10.500969,-0.22148727,-0.5213517,9.7902775,-0.3848451,0.24923302,-0.8417723,NaN,NaN,NaN
1698280204648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7733272,4.5394063,0.48362875
1698280204659,0.56982,2.657564,9.718064,-0.2307425,-0.51951057,9.790161,0.010995574,0.021991149,-1.359786,0.7134721,5.185841,0.7302315
1698280204669,1.3192052,0.32561144,9.562442,-0.20587508,-0.50615376,9.791415,0.3323107,-0.105068825,-1.9840903,NaN,NaN,NaN
1698280204668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8523358,3.4644098,-0.045489833
1698280204678,0.60573304,-2.3678656,9.380483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280204679,NaN,NaN,NaN,-0.18610191,-0.54013526,9.789995,0.43004912,-0.10140363,-2.4788911,1.5921441,1.1348516,-0.20111294
1698280204689,1.1372458,-3.7828386,9.797073,-0.15575787,-0.5322468,9.790957,0.35308012,-0.28221974,-2.7684412,0.85473,-1.5801731,-0.3878607
1698280204699,-0.23223756,-1.8411411,9.617508,-0.13502884,-0.5297713,9.791399,0.05131268,-0.21380283,-2.6963592,1.3575124,-3.0334535,0.023942016
1698280204708,-0.47644615,-1.3335704,9.469068,-0.09740972,-0.5084715,9.792975,NaN,NaN,NaN,NaN,NaN,NaN
1698280204709,NaN,NaN,NaN,NaN,NaN,NaN,-0.19303341,-0.062308256,-2.243097,-0.05267244,-1.115698,-0.15562311
1698280204719,-0.5291186,-0.5746084,9.665392,-0.0701442,-0.50598186,9.793337,-0.21624629,0.09896017,-1.6554449,-0.34237084,-0.61052144,-0.30645782
1698280204729,-0.090979666,-0.24181437,9.354146,-0.0520071,-0.5230059,9.792556,-0.11728613,0.08307768,-1.0677924,-0.4165911,0.16759412,-0.107739076
1698280204739,-0.16280572,0.021547815,9.739613,-0.05576988,-0.5438396,9.7914,0.0012217305,0.0,-0.57787853,0.016759412,0.5267244,-0.4165911
1698280204749,0.40701428,0.5746084,9.76116,-0.04027669,-0.515015,9.793035,0.035430185,0.10262536,-0.27488935,-0.05267244,0.80205756,-0.031124622
1698280204759,0.80924016,0.7326257,10.007763,NaN,NaN,NaN,0.037873644,0.1563815,-0.14538592,0.50996494,1.3551182,-0.009576807
1698280204758,NaN,NaN,NaN,-0.037264865,-0.49468568,9.794095,NaN,NaN,NaN,NaN,NaN,NaN
1698280204769,1.1252748,0.076614454,9.916783,NaN,NaN,NaN,0.02321288,0.15882497,-0.105068825,0.92176765,1.5107412,0.23463176
1698280204768,NaN,NaN,NaN,-0.01959702,-0.4859324,9.794584,NaN,NaN,NaN,NaN,NaN,NaN
1698280204779,0.8882488,0.007182605,10.218452,-0.024688188,-0.47652754,9.795034,0.037873644,0.16126843,-0.105068825,1.2521675,0.8499416,0.1436521
1698280204789,0.58897364,-0.37828386,10.66138,-0.049697313,-0.46791452,9.795355,0.042760566,0.19058995,-0.15882497,1.0295067,0.7781156,0.44532153
1698280204799,-0.09816227,-0.6536171,10.053253,-0.067369156,-0.46504343,9.795386,-0.0036651916,0.13072516,-0.25411993,0.7469909,0.39025488,0.8882488
1698280204809,-0.6512229,-1.4820108,9.483433,-0.08636312,-0.4791736,9.794556,0.009773844,0.08552113,-0.344528,0.074220255,0.110133275,0.2801216
1698280204819,-0.79487497,-2.1763294,9.354146,-0.096796826,-0.50427824,9.793198,0.047647487,0.119729586,-0.4202753,-0.48841715,-0.7398083,-0.2896984
1698280204829,-0.78290397,-2.2457612,9.222465,-0.110406265,-0.52292335,9.792076,NaN,NaN,NaN,-0.6440403,-1.4508862,-0.4189853
1698280204828,NaN,NaN,NaN,NaN,NaN,NaN,0.05131268,0.2125811,-0.4801401,NaN,NaN,NaN
1698280204839,-0.7062895,-2.3582888,9.378088,NaN,NaN,NaN,0.08307768,0.3286455,-0.50701815,-0.62488663,-1.5227122,-0.5506664
1698280204838,NaN,NaN,NaN,-0.1465868,-0.5443451,9.790434,NaN,NaN,NaN,NaN,NaN,NaN
1698280204849,-0.7422025,-2.4468741,9.617508,-0.18473975,-0.56708765,9.788497,0.14294247,0.33964106,-0.47525316,-0.5291186,-1.6400281,-0.39504328
1698280204859,-0.6655881,-2.2768857,9.691729,-0.221683,-0.579089,9.787027,NaN,NaN,NaN,-0.533907,-1.7357962,-0.15562311
1698280204858,NaN,NaN,NaN,NaN,NaN,NaN,0.18692477,0.2773328,-0.37140608,NaN,NaN,NaN
1698280204869,-0.7278373,-1.115698,9.763555,-0.232919,-0.5909559,9.7860565,0.12217305,0.29932398,-0.26389378,-0.4309563,-1.5777789,-0.08379706
1698280204879,-0.79248077,-0.5793968,10.132261,-0.289445,-0.5602715,9.786353,0.05009095,0.35308012,-0.1966986,NaN,NaN,NaN
1698280204878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.46926352,-0.4333505,-0.011971008
1698280204889,-0.60573304,-0.30645782,10.287885,-0.32457128,-0.5526199,9.785686,0.111177474,0.39706242,-0.17715092,-0.50517654,0.088585466,0.35434186
1698280204899,-0.6823475,0.031124622,10.101137,-0.32852954,-0.5458053,9.785936,0.13194689,0.3555236,-0.16615535,-0.28491,0.35673606,0.51235914
1698280204909,-0.62009823,-0.23702596,10.251971,-0.36775446,-0.53166395,9.785319,0.07574729,0.39584067,-0.17104226,-0.32561144,0.6847417,0.32561144
1698280204919,-0.011971008,-1.2785037,10.278308,-0.3974788,-0.5244309,9.784548,-0.05131268,0.35796702,-0.18570304,-0.22505496,0.40222588,0.47644615
1698280204929,-0.90261406,-0.6847417,10.022128,-0.47328615,-0.52361894,9.781217,-0.21502456,0.019547688,-0.17104226,0.4141969,-0.641646,0.50517654
1698280204939,-0.82121116,-1.6089035,9.871294,-0.47787032,-0.53808707,9.78021,-0.43249258,-0.081855945,-0.2406809,-0.4405331,-0.04309563,0.24899697
1698280204949,-0.82599956,-2.1452048,9.44752,-0.48465645,-0.5886802,9.77696,-0.35918877,0.02443461,-0.2919936,-0.35913026,-0.94570965,0.10055647
1698280204959,-1.1659763,-2.9975405,9.090784,-0.48480517,-0.6662805,9.771971,-0.2284636,0.073303826,-0.27977628,NaN,NaN,NaN
1698280204958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37349546,-1.4389153,-0.3184288
1698280204969,-1.1085154,-3.715801,8.985439,-0.5002745,-0.77639204,9.76306,-0.14905111,0.073303826,-0.19547687,-0.7134721,-2.255338,-0.6727707
1698280204979,-0.9552865,-3.1794999,9.157822,-0.51354384,-0.8460549,9.75658,0.008552114,0.09773844,-0.09040806,-0.6488287,-2.944868,-0.7757214
1698280204989,-0.6751649,-3.560178,9.385271,-0.52017,-0.8944031,9.751916,0.12583824,0.11362094,-0.013439035,-0.49081135,-2.396596,-0.60094464
1698280204999,-0.40940848,-3.0454245,9.461885,-0.5261793,-0.9274244,9.7485075,0.2724459,0.008552114,0.02321288,-0.20111294,-2.777274,-0.37349546
1698280205009,-0.074220255,-3.095703,9.555259,-0.5302398,-0.9422713,9.746863,0.32742378,-0.064751714,0.019547688,0.07182605,-2.2744915,-0.29688102
1698280205019,-0.3184288,-0.7541735,9.854534,-0.52627975,-0.9115665,9.749998,0.2565634,-0.032986723,0.017104227,0.40940848,-2.3511062,-0.20590134
1698280205029,-0.51954174,-0.79487497,10.036493,-0.5190743,-0.8772962,9.753528,0.2003638,0.02076942,0.06352998,0.15801731,-0.04070143,0.088585466
1698280205039,-0.581791,-0.94331545,10.338163,-0.5170616,-0.8307211,9.757711,0.19425514,0.095294975,0.07086037,-0.04309563,-0.110133275,0.2681506
1698280205049,-0.2801216,-1.0271125,10.534488,-0.5153414,-0.83152086,9.757734,0.16126843,0.07696902,0.035430185,-0.10295067,-0.2753332,0.5674258
1698280205059,-0.7062895,-0.90740246,10.560823,-0.5251777,-0.8114249,9.758902,0.056199603,-0.065973446,-0.02321288,0.20590134,-0.37828386,0.7637503
1698280205069,-0.7637503,-0.9720459,10.125079,-0.5342141,-0.79601246,9.759681,-0.095294975,-0.2602286,-0.0842994,-0.21068975,-0.2753332,0.79008657
1698280205079,-0.7781156,-0.7589619,9.928755,-0.5302653,-0.7890633,9.76046,-0.2443461,-0.43127087,-0.13683382,-0.2753332,-0.34476504,0.35194764
1698280205089,-0.51235914,-0.866701,10.149021,-0.503175,-0.7982552,9.761147,-0.344528,-0.42271876,-0.16737708,-0.31364042,-0.12449849,0.15562311
1698280205099,-0.2753332,-0.8331822,9.974244,-0.4563422,-0.8217835,9.761497,NaN,NaN,NaN,-0.095768064,-0.20590134,0.37588966
1698280205100,NaN,NaN,NaN,NaN,NaN,NaN,-0.36774087,-0.26145032,-0.19181168,NaN,NaN,NaN
1698280205109,-0.23223756,-0.830788,9.847352,-0.38119406,-0.89029884,9.758711,-0.3933972,-0.11362094,-0.1685988,0.10055647,-0.1412579,0.20111294
1698280205119,-0.088585466,-0.90021986,9.703699,-0.3619082,-0.9287234,9.755864,-0.49235737,-0.040317107,-0.12339478,0.12449849,-0.08379706,0.079008654
1698280205129,-0.19393034,-0.91458505,9.346964,-0.35456076,-0.97652084,9.751466,-0.5290093,-0.06963864,-0.057421334,0.260968,-0.10295067,-0.059855044
1698280205139,-0.17238252,-1.1109096,9.25359,-0.35326585,-0.97794914,9.751369,NaN,NaN,NaN,0.15322891,-0.059855044,-0.41180268
1698280205140,NaN,NaN,NaN,NaN,NaN,NaN,-0.44104472,-0.02565634,-0.0036651916,NaN,NaN,NaN
1698280205149,-0.37828386,-1.13964,9.385271,-0.3420259,-1.0723662,9.741839,-0.30909783,0.07819075,0.018325957,0.16759412,-0.20111294,-0.50038815
1698280205159,-0.31603462,-1.0821792,9.749189,-0.34818518,-1.1017661,9.73834,-0.13072516,0.14905111,0.040317107,-0.038307227,-0.17956513,-0.36391866
1698280205169,-0.21308395,-1.3000516,9.76116,-0.34517238,-1.1060088,9.737967,-0.13072516,0.14905111,0.040317107,0.02873042,-0.093373865,0.0
1698280205179,-0.39983168,-1.1228806,9.749189,-0.37436542,-1.1294281,9.7342,-0.09162979,0.09162979,0.059864793,0.14844051,-0.29688102,0.01436521
1698280205189,-0.47644615,-1.0773908,9.76116,-0.3767731,-1.1281319,9.734256,-0.062308256,0.13805555,0.047647487,-0.023942016,-0.10534488,0.0047884034
1698280205200,-0.7038953,-1.520318,10.512939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280205199,NaN,NaN,NaN,-0.387081,-1.1375079,9.73276,-0.019547688,0.112399206,0.04520403,-0.090979666,-0.050278235,0.019153614
1698280205209,-0.5602432,-1.5897499,10.433931,-0.41154933,-1.1454247,9.730828,-0.058643065,0.04886922,0.0,-0.30406362,-0.48602295,0.770933
1698280205219,-0.5243302,-1.3072342,10.160992,-0.41238672,-1.1463916,9.730679,-0.25411993,-0.103847094,-0.10262536,-0.14844051,-0.5506664,0.6943185
1698280205229,-0.40222588,-1.2689269,10.024523,-0.40371728,-1.1763117,9.72747,-0.5143485,-0.20158553,-0.15149458,-0.107739076,-0.260968,0.4213795
1698280205240,-0.35434186,-1.3934253,9.895236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280205239,NaN,NaN,NaN,-0.38063687,-1.2285749,9.721939,-0.7122689,-0.24312437,-0.14172074,0.0023942017,-0.19393034,0.2873042
1698280205249,-0.37349546,-1.2952632,9.713276,NaN,NaN,NaN,-0.79412484,-0.25411993,-0.1441642,0.02873042,-0.2657564,0.16280572
1698280205250,NaN,NaN,NaN,-0.35408273,-1.2993342,9.713739,NaN,NaN,NaN,NaN,NaN,NaN
1698280205259,-0.33758244,-1.364695,9.483433,-0.3539787,-1.3004788,9.713591,-0.79168135,-0.21380283,-0.15149458,NaN,NaN,NaN
1698280205260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.011971008,-0.09816227,-0.009576807
1698280205270,-0.38067806,-1.3670892,9.129091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280205269,NaN,NaN,NaN,-0.3029625,-1.4545522,9.693445,-0.6914995,-0.13927728,-0.13805555,-0.0023942017,-0.090979666,-0.22984336
1698280205279,-0.4141969,-1.3934253,9.0237465,-0.28730714,-1.5211122,9.683701,-0.516792,-0.043982297,-0.12339478,-0.07182605,0.0,-0.5722142
1698280205289,-0.49559975,-1.3982137,8.896853,NaN,NaN,NaN,-0.34208453,0.096516706,-0.12583824,-0.11492168,0.021547815,-0.6703765
1698280205290,NaN,NaN,NaN,-0.2884875,-1.5211104,9.683666,NaN,NaN,NaN,NaN,NaN,NaN
1698280205300,-0.6512229,-1.4077905,8.7053175,NaN,NaN,NaN,-0.19303341,0.15882497,-0.16737708,NaN,NaN,NaN
1698280205299,NaN,NaN,NaN,-0.28305426,-1.5705773,9.675926,NaN,NaN,NaN,-0.19871874,0.06464344,-0.79008657
1698280205309,-0.82599956,-0.8810662,8.616732,-0.29153427,-1.6012104,9.670652,NaN,NaN,NaN,-0.34476504,0.08619126,-0.9768343
1698280205310,NaN,NaN,NaN,NaN,NaN,NaN,-0.028099801,0.22602014,-0.26389378,NaN,NaN,NaN
1698280205319,-1.3838485,-1.0989386,8.690952,NaN,NaN,NaN,0.2003638,0.312763,-0.39706242,-0.50517654,0.62967503,-1.0630256
1698280205320,NaN,NaN,NaN,-0.30815426,-1.6179261,9.667356,NaN,NaN,NaN,NaN,NaN,NaN
1698280205329,-1.7812861,-1.508347,9.208099,-0.3406111,-1.6200986,9.665901,0.453262,0.32986724,-0.57787853,-1.0390835,0.41180268,-0.9888053
1698280205339,-1.5658079,-1.8148049,9.821015,-0.37748107,-1.6032239,9.667345,0.6230826,0.23579398,-0.8332202,-1.4030021,-0.019153614,-0.47405192
1698280205349,-0.1412579,-1.2785037,10.31901,-0.39715078,-1.5577819,9.673985,0.73548174,0.061086524,-1.1374311,-1.1563994,-0.36631286,0.1316811
1698280205360,-0.08619126,-2.825158,9.969456,NaN,NaN,NaN,NaN,NaN,NaN,0.29448682,0.11252748,0.62488663
1698280205359,NaN,NaN,NaN,-0.40355027,-1.5100001,9.681293,0.9651671,-0.17104226,-1.219287,NaN,NaN,NaN
1698280205369,-0.10295067,-1.9129672,9.667787,NaN,NaN,NaN,0.9859365,-0.04886922,-1.491733,NaN,NaN,NaN
1698280205370,NaN,NaN,NaN,-0.38532916,-1.452532,9.690823,NaN,NaN,NaN,0.35434186,-1.496376,0.2657564
1698280205380,0.24899697,-2.633622,10.158598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280205379,NaN,NaN,NaN,-0.34632882,-1.3705722,9.704225,0.9492846,0.07574729,-2.0402899,0.31603462,-0.6655881,-0.045489833
1698280205389,2.2266076,-1.9129672,11.061212,-0.31284875,-1.2802027,9.717695,NaN,NaN,NaN,0.6560113,-1.4460979,0.4357447
1698280205390,NaN,NaN,NaN,NaN,NaN,NaN,0.99082345,0.376293,-2.3970351,NaN,NaN,NaN
1698280205400,2.0326772,-2.2529438,11.75553,NaN,NaN,NaN,NaN,NaN,NaN,2.621651,-0.78290397,1.3311762
1698280205399,NaN,NaN,NaN,-0.28922647,-1.1946921,9.729308,0.5497787,0.6291912,-2.2968533,NaN,NaN,NaN
1698280205409,2.1452048,-2.4157495,11.621455,-0.32762453,-1.0591391,9.743781,-0.08307768,0.7819075,-1.8521434,2.4372973,-1.2018893,2.0159178
1698280205419,-0.31603462,-2.1930888,10.546458,NaN,NaN,NaN,-0.5534439,0.5571091,-1.2901474,NaN,NaN,NaN
1698280205420,NaN,NaN,NaN,-0.38287923,-1.0784554,9.739647,NaN,NaN,NaN,2.585738,-1.4077905,1.8794483
1698280205429,-0.7493851,-1.5011644,9.682152,-0.43166342,-1.1480609,9.729646,-0.90285885,0.32620203,-0.8539896,NaN,NaN,NaN
1698280205430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18195933,-1.1683705,0.80924016
1698280205439,-1.364695,-1.553837,9.074024,-0.4599328,-1.2426034,9.716727,NaN,NaN,NaN,-0.20829555,-0.4165911,-0.045489833
1698280205440,NaN,NaN,NaN,NaN,NaN,NaN,-1.073901,0.31398472,-0.6133087,NaN,NaN,NaN
1698280205450,-0.81642276,-1.7645266,8.286332,-0.4612434,-1.2447492,9.71639,NaN,NaN,NaN,NaN,NaN,NaN
1698280205449,NaN,NaN,NaN,NaN,NaN,NaN,-0.9651671,0.32253686,-0.5155703,-0.80205756,-0.37588966,-0.641646
1698280205459,-1.2497733,-1.6998832,7.0844426,NaN,NaN,NaN,-0.61208695,0.41172317,-0.44348818,NaN,NaN,NaN
1698280205460,NaN,NaN,NaN,-0.50703144,-1.4469157,9.686059,NaN,NaN,NaN,-0.22744916,-0.46926352,-1.412579
1698280205470,-1.4796166,-1.4077905,7.8745294,NaN,NaN,NaN,NaN,NaN,NaN,-0.6392518,-0.31603462,-2.6024973
1698280205469,NaN,NaN,NaN,-0.54192543,-1.5083166,9.674797,-0.07696902,0.6389651,-0.37140608,NaN,NaN,NaN
1698280205479,-1.5346833,-0.8379706,8.918402,-0.54826987,-1.5049852,9.674958,NaN,NaN,NaN,NaN,NaN,NaN
1698280205480,NaN,NaN,NaN,NaN,NaN,NaN,0.5119051,0.8173377,-0.3213151,-0.8331822,0.04070143,-1.7980455
1698280205489,-1.376666,0.35673606,9.203311,-0.61044896,-1.4989499,9.672171,NaN,NaN,NaN,-0.8379706,0.62009823,-0.7493851
1698280205490,NaN,NaN,NaN,NaN,NaN,NaN,0.87109387,0.47891834,-0.30543262,NaN,NaN,NaN
1698280205500,-1.0582372,1.4700398,9.533711,NaN,NaN,NaN,1.3585643,-0.15027285,-0.2687807,-0.60333884,1.769315,-0.46686932
1698280205499,NaN,NaN,NaN,-0.73289955,-1.3148335,9.690432,NaN,NaN,NaN,NaN,NaN,NaN
1698280205509,-0.8451532,1.3670892,11.484985,-0.73291343,-1.3063664,9.691575,NaN,NaN,NaN,-0.24420857,2.801216,-0.1436521
1698280205510,NaN,NaN,NaN,NaN,NaN,NaN,1.7519615,-0.77213365,-0.15271631,NaN,NaN,NaN
1698280205520,-0.39983168,1.1228806,0.48123455,NaN,NaN,NaN,NaN,NaN,NaN,-0.050278235,2.554613,1.7860745
1698280205519,NaN,NaN,NaN,-0.63637364,-1.0050967,9.734228,1.4135422,-0.8014552,0.017104227,NaN,NaN,NaN
1698280205530,-0.85473,-0.51714754,9.933543,-0.63972276,-0.9969813,9.734843,NaN,NaN,NaN,NaN,NaN,NaN
1698280205529,NaN,NaN,NaN,NaN,NaN,NaN,1.0506883,-0.548557,0.09773844,0.32321724,2.15957,-9.241618
1698280205539,-0.088585466,-0.61291564,9.356541,-0.50334567,-0.75281656,9.764749,0.74036866,-0.7452556,0.05375614,NaN,NaN,NaN
1698280205540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.20590134,0.38067806,0.19153613
1698280205550,-0.47884035,-0.8619126,9.215282,-0.43000084,-0.6804343,9.7735615,NaN,NaN,NaN,0.50517654,0.18195933,-0.39504328
1698280205549,NaN,NaN,NaN,NaN,NaN,NaN,0.13561209,0.047647487,0.06352998,NaN,NaN,NaN
1698280205559,-0.90500826,-0.6655881,10.790668,NaN,NaN,NaN,-0.1001819,0.59742624,0.06841691,0.04070143,-0.1388637,-0.545878
1698280205560,NaN,NaN,NaN,-0.43649802,-0.66550225,9.774301,NaN,NaN,NaN,NaN,NaN,NaN
1698280205569,-0.80205756,-0.6512229,10.240001,-0.43983012,-0.6650511,9.774182,-0.14905111,0.5143485,0.06719518,NaN,NaN,NaN
1698280205570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37588966,0.04309563,1.0271125
1698280205579,-0.6368576,-0.5722142,9.866506,NaN,NaN,NaN,-0.14294247,0.096516706,0.080634214,-0.20350714,0.06703765,0.48123455
1698280205580,NaN,NaN,NaN,-0.50054383,-0.6714425,9.770824,NaN,NaN,NaN,NaN,NaN,NaN
1698280205589,-0.2657564,-0.7445967,10.019734,-0.55520046,-0.6979109,9.766015,NaN,NaN,NaN,NaN,NaN,NaN
1698280205590,NaN,NaN,NaN,NaN,NaN,NaN,-0.02565634,-0.25411993,0.1160644,0.0,0.15801731,0.110133275
1698280205600,0.21068975,-0.4237737,10.01734,-0.5189275,-0.6946811,9.768241,NaN,NaN,NaN,NaN,NaN,NaN
1698280205599,NaN,NaN,NaN,NaN,NaN,NaN,0.058643065,-0.30665436,0.15149458,0.38067806,0.0,0.2657564
1698280205609,0.01436521,-0.15562311,9.76116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280205610,NaN,NaN,NaN,-0.50665957,-0.6823374,9.769754,0.062308256,-0.31764993,0.14905111,0.8331822,0.32321724,0.260968
1698280205620,-0.25378537,-0.2873042,10.225636,-0.4434596,-0.66299075,9.7741585,NaN,NaN,NaN,0.60812724,0.58418524,0.0023942017
1698280205619,NaN,NaN,NaN,NaN,NaN,NaN,0.04642576,-0.33475417,0.14782938,NaN,NaN,NaN
1698280205629,-0.44532153,-0.29927522,10.187328,-0.4106277,-0.6527114,9.776285,0.0012217305,-0.28099802,0.18325958,NaN,NaN,NaN
1698280205630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31124622,0.44532153,0.46447513
1698280205639,-0.4309563,-0.58897364,9.878476,-0.38384184,-0.6495703,9.777582,NaN,NaN,NaN,0.079008654,0.4165911,0.4237737
1698280205640,NaN,NaN,NaN,NaN,NaN,NaN,0.008552114,-0.28955013,0.22602014,NaN,NaN,NaN
1698280205649,-0.6895301,-1.1803415,9.840169,-0.36147213,-0.65623486,9.77799,0.009773844,-0.22357668,0.28221974,NaN,NaN,NaN
1698280205650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06464344,0.11252748,0.11252748
1698280205660,-0.8379706,-1.2617443,9.768343,NaN,NaN,NaN,NaN,NaN,NaN,-0.22026655,-0.48841715,0.07182605
1698280205659,NaN,NaN,NaN,-0.35034496,-0.6656634,9.777758,-0.07086037,-0.013439035,0.30298916,NaN,NaN,NaN
1698280205669,-1.1492168,-1.472434,9.737218,NaN,NaN,NaN,-0.12095132,0.07819075,0.26389378,-0.3878607,-0.5746084,0.0
1698280205670,NaN,NaN,NaN,-0.3651126,-0.68051785,9.776195,NaN,NaN,NaN,NaN,NaN,NaN
1698280205679,-0.8355764,-1.388637,9.581595,-0.38253933,-0.70864123,9.773529,NaN,NaN,NaN,-0.6991069,-0.7781156,-0.02873042
1698280205680,NaN,NaN,NaN,NaN,NaN,NaN,-0.118507855,0.06352998,0.15393804,NaN,NaN,NaN
1698280205689,-0.6823475,-0.9768343,9.931149,NaN,NaN,NaN,-0.07696902,0.059864793,0.04642576,NaN,NaN,NaN
1698280205690,NaN,NaN,NaN,-0.38684177,-0.71237695,9.773088,NaN,NaN,NaN,-0.37349546,-0.6823475,-0.18435353
1698280205700,-0.110133275,-0.90740246,9.94312,-0.38888,-0.7250845,9.772074,NaN,NaN,NaN,NaN,NaN,NaN
1698280205699,NaN,NaN,NaN,NaN,NaN,NaN,-0.028099801,0.07086037,0.017104227,-0.20590134,-0.25378537,0.16519992
1698280205709,-0.25857377,-0.641646,9.674969,NaN,NaN,NaN,-0.012217305,-0.029321533,0.047647487,NaN,NaN,NaN
1698280205710,NaN,NaN,NaN,-0.3980354,-0.73179555,9.771204,NaN,NaN,NaN,0.37588966,-0.16998832,0.17956513
1698280205719,-0.2801216,-0.6703765,9.61272,NaN,NaN,NaN,-0.028099801,-0.09773844,0.08674286,0.23702596,0.10055647,-0.08619126
1698280205720,NaN,NaN,NaN,-0.39299145,-0.73114824,9.771457,NaN,NaN,NaN,NaN,NaN,NaN
1698280205730,-0.31603462,-0.7445967,9.82341,NaN,NaN,NaN,NaN,NaN,NaN,0.21308395,0.074220255,-0.14844051
1698280205729,NaN,NaN,NaN,-0.3912422,-0.73136324,9.771511,-0.018325957,-0.13805555,0.111177474,NaN,NaN,NaN
1698280205739,0.15322891,-0.94570965,10.170568,-0.37598214,-0.7346591,9.771862,NaN,NaN,NaN,NaN,NaN,NaN
1698280205740,NaN,NaN,NaN,NaN,NaN,NaN,0.018325957,-0.11484267,0.118507855,0.16759412,0.0023942017,0.059855044
1698280205749,0.3878607,-1.0534488,10.299856,-0.35616052,-0.7373835,9.7724,NaN,NaN,NaN,0.62488663,-0.19393034,0.40701428
1698280205750,NaN,NaN,NaN,NaN,NaN,NaN,0.009773844,0.11484267,0.119729586,NaN,NaN,NaN
1698280205759,-0.031124622,-0.93613285,9.564836,NaN,NaN,NaN,NaN,NaN,NaN,0.8451532,-0.30166942,0.5363012
